7.473784,-5.326980,-1.049769,1.340620,-0.416283,-0.557684,0.121683,132.000000
8.472988,-5.323614,-1.049121,1.344276,-0.399685,-0.561399,0.120710,89.000000
9.472511,-5.320542,-1.048499,1.348207,-0.389878,-0.563934,0.120491,43.000000
10.471913,-5.316515,-1.048188,1.349442,-0.381152,-0.565221,0.119116,42.000000
11.472433,-5.311521,-1.048417,1.342255,-0.391096,-0.560432,0.118601,19.000000
-11.527328,-5.402837,-0.072744,1.344432,-0.449438,-0.561818,0.298802,11.000000
-10.528222,-5.398914,-0.072281,1.346721,-0.433449,-0.564853,0.297105,4.000000
-9.528279,-5.395217,-0.071928,1.346326,-0.430280,-0.564806,0.296971,2.000000
-7.530243,-5.392929,-0.073071,1.366296,0.564217,-0.481542,0.293753,1.000000
-6.530822,-5.389369,-0.072581,1.368837,0.574882,-0.483723,0.292893,4.000000
-5.530420,-5.386532,-0.072093,1.370122,0.570470,-0.482903,0.294299,36.000000
-4.530141,-5.381334,-0.072288,1.362721,0.565984,-0.479079,0.293238,95.000000
-3.528227,-5.373484,-0.069775,1.344263,-0.417922,-0.563447,0.297209,219.000000
-2.529497,-5.374074,-0.071698,1.359188,0.560834,-0.476115,0.294323,122.000000
-1.527139,-5.365997,-0.069327,1.337732,-0.429236,-0.558467,0.298810,45.000000
-0.526659,-5.362696,-0.068880,1.335677,-0.430160,-0.557408,0.299998,59.000000
0.474027,-5.358162,-0.068981,1.329263,-0.441043,-0.552791,0.300234,84.000000
1.474179,-5.355258,-0.068355,1.330283,-0.437068,-0.553587,0.301259,67.000000
2.474270,-5.351438,-0.067992,1.327952,-0.432797,-0.553275,0.301319,70.000000
3.473804,-5.346872,-0.067962,1.327387,-0.430350,-0.552626,0.299586,62.000000
4.473870,-5.344450,-0.067130,1.330274,-0.422960,-0.554763,0.300951,86.000000
5.472533,-5.340755,-0.066524,1.335560,-0.400806,-0.559813,0.298738,172.000000
6.472401,-5.336900,-0.066229,1.335134,-0.397769,-0.559656,0.298312,163.000000
7.472020,-5.332125,-0.066124,1.331845,-0.390158,-0.559382,0.296623,112.000000
8.472233,-5.330252,-0.065295,1.337618,-0.390461,-0.560828,0.298654,69.000000
9.470117,-5.330314,-0.067112,1.353167,0.604881,-0.476743,0.293982,48.000000
10.470524,-5.327294,-0.066615,1.353080,0.602986,-0.476057,0.295265,52.000000
11.469485,-5.322987,-0.066322,1.355336,0.617250,-0.478550,0.292904,23.000000
-11.529911,-5.413985,0.909202,1.354454,0.554075,-0.478135,0.473413,17.000000
-10.530286,-5.409995,0.909582,1.353784,0.564034,-0.479268,0.472524,7.000000
-9.530343,-5.406297,0.909935,1.353390,0.567203,-0.479220,0.472390,1.000000
-7.530630,-5.398189,0.910399,1.351210,0.572804,-0.478338,0.471107,1.000000
-6.531609,-5.397889,0.908049,1.362454,1.541946,-0.387848,0.467741,5.000000
-5.530925,-5.389363,0.910640,1.346372,0.577518,-0.476370,0.469105,34.000000
-4.528830,-5.382944,0.913619,1.331962,-0.404763,-0.562610,0.474809,84.000000
-3.527224,-5.381743,0.914390,1.334091,-0.424695,-0.559601,0.479741,210.000000
-2.526905,-5.378885,0.914925,1.335293,-0.426310,-0.559321,0.481021,134.000000
-1.525972,-5.375660,0.915233,1.332299,-0.437163,-0.556082,0.482948,63.000000
-0.528574,-5.375639,0.913303,1.351612,0.557109,-0.472576,0.477241,67.000000
0.471679,-5.372370,0.913734,1.351432,0.556414,-0.471994,0.478023,59.000000
1.471646,-5.369072,0.914214,1.352374,0.560061,-0.472517,0.478322,73.000000
2.471329,-5.364705,0.914422,1.350459,0.566748,-0.472541,0.477127,50.000000
3.471336,-5.360565,0.914551,1.348857,0.565185,-0.471065,0.476607,72.000000
4.471279,-5.356868,0.914905,1.348463,0.568355,-0.471017,0.476472,87.000000
5.470967,-5.351581,0.914734,1.343989,0.569768,-0.468987,0.474313,187.000000
6.472766,-5.344414,0.917538,1.328043,-0.409061,-0.555245,0.478813,123.000000
7.471271,-5.340539,0.918131,1.333206,-0.384244,-0.560724,0.476182,95.000000
8.472009,-5.337055,0.918397,1.330083,-0.392498,-0.557862,0.477546,51.000000
9.471976,-5.333755,0.918876,1.331016,-0.388854,-0.558381,0.477843,39.000000
10.470337,-5.334729,0.917154,1.348961,0.596196,-0.473170,0.474730,36.000000
11.469651,-5.330310,0.917456,1.348076,0.610018,-0.474837,0.472924,15.000000
-11.529406,-5.424259,2.072017,1.349968,0.534350,-0.474574,-0.328771,25.000000
-10.529913,-5.419566,2.072131,1.347954,0.542175,-0.474652,-0.330609,16.000000
-9.530091,-5.414915,2.072174,1.344863,0.544261,-0.473357,-0.331899,16.000000
-8.531862,-5.416958,2.070891,1.366603,1.536260,-0.390872,-0.334115,7.000000
-7.531919,-5.413261,2.071244,1.366208,1.539429,-0.390824,-0.334250,1.000000
-6.531680,-5.404523,2.073870,1.351126,0.582005,-0.480879,-0.333789,5.000000
-5.531737,-5.400826,2.074224,1.350731,0.585174,-0.480831,-0.333924,2.000000
-4.531892,-5.396574,2.074393,1.348977,0.587738,-0.480107,-0.334781,9.000000
-3.535414,-5.395313,2.072463,1.365483,1.603284,-0.399714,-0.342992,15.000000
-2.535471,-5.391616,2.072817,1.365088,1.606453,-0.399666,-0.343126,20.000000
-1.532257,-5.384667,2.075363,1.344245,0.604660,-0.480309,-0.336177,61.000000
-0.530864,-5.383040,2.076194,1.344126,0.594020,-0.478489,-0.331867,62.000000
0.469792,-5.380087,2.076553,1.344312,0.583741,-0.476189,-0.330203,98.000000
1.472811,-5.373434,2.079105,1.326741,-0.420271,-0.557234,-0.323387,102.000000
2.474057,-5.371928,2.079926,1.328549,-0.432016,-0.555674,-0.319274,95.000000
3.473888,-5.367994,2.080191,1.328107,-0.429044,-0.555462,-0.319844,74.000000
4.473887,-5.365395,2.080799,1.332436,-0.428689,-0.556388,-0.318890,76.000000
5.473332,-5.362117,2.081475,1.334902,-0.413569,-0.559594,-0.319361,69.000000
6.472408,-5.357245,2.081418,1.336058,-0.408361,-0.559743,-0.322206,55.000000
7.472475,-5.353581,2.081702,1.335800,-0.409384,-0.558888,-0.322150,30.000000
8.472341,-5.350232,2.082157,1.337342,-0.405722,-0.559537,-0.322107,28.000000
9.472257,-5.347056,2.082763,1.338170,-0.397755,-0.560973,-0.321710,37.000000
10.472511,-5.343787,2.083195,1.337990,-0.398449,-0.560391,-0.320926,34.000000
11.472135,-5.341204,2.083949,1.343319,-0.389496,-0.563282,-0.320503,22.000000
-11.527201,-5.431826,3.059300,1.341192,-0.455942,-0.561759,-0.140300,25.000000
-10.527123,-5.428764,3.059868,1.342180,-0.452100,-0.562446,-0.139566,12.000000
-9.527494,-5.424705,3.060195,1.341541,-0.443604,-0.563255,-0.140537,11.000000
-8.527612,-5.420530,3.060393,1.339794,-0.440977,-0.562582,-0.141250,4.000000
-7.528804,-5.415125,3.060295,1.339377,-0.429322,-0.563453,-0.144992,1.000000
-6.528861,-5.411427,3.060649,1.338982,-0.426153,-0.563405,-0.145126,1.000000
-5.528302,-5.408217,3.061103,1.336989,-0.428408,-0.562131,-0.143729,1.000000
-4.528975,-5.404033,3.061355,1.338193,-0.419814,-0.563309,-0.145395,6.000000
-3.528416,-5.400823,3.061810,1.336199,-0.422070,-0.562036,-0.143998,10.000000
-2.527615,-5.398551,3.062618,1.335597,-0.421994,-0.561981,-0.141216,19.000000
-1.527591,-5.393586,3.062491,1.330706,-0.424591,-0.559182,-0.142493,49.000000
-0.526948,-5.390283,3.062960,1.327401,-0.425661,-0.557828,-0.141011,49.000000
0.473174,-5.385873,3.063017,1.323870,-0.427653,-0.555706,-0.141564,83.000000
1.473533,-5.381618,3.063155,1.319119,-0.429659,-0.553400,-0.141533,75.000000
2.473799,-5.377593,3.063382,1.315628,-0.429923,-0.551823,-0.141423,72.000000
3.473297,-5.372831,3.063443,1.313636,-0.423564,-0.551574,-0.143344,82.000000
4.473362,-5.370526,3.064215,1.317935,-0.420151,-0.553256,-0.141936,92.000000
5.472791,-5.366831,3.064600,1.320537,-0.412412,-0.554790,-0.142959,62.000000
6.472221,-5.363134,3.064984,1.323130,-0.404675,-0.556322,-0.143984,48.000000
7.471928,-5.359166,3.065318,1.322552,-0.397511,-0.556917,-0.144745,41.000000
8.471320,-5.355391,3.065674,1.325138,-0.389838,-0.558396,-0.145915,38.000000
9.471621,-5.352802,3.066417,1.326211,-0.385603,-0.559407,-0.144309,20.000000
10.471318,-5.348233,3.066469,1.324395,-0.383302,-0.558464,-0.145747,15.000000
11.470659,-5.343729,3.066625,1.324278,-0.375119,-0.559126,-0.147700,6.000000
-11.525935,-5.388523,-3.022362,1.390221,-0.459799,-0.575313,-0.231105,5.000000
-10.525992,-5.384826,-3.022009,1.389826,-0.456629,-0.575266,-0.231239,1.000000
-9.526198,-5.380813,-3.021773,1.389369,-0.453723,-0.574999,-0.231955,3.000000
-8.526255,-5.377115,-3.021420,1.388974,-0.450553,-0.574951,-0.232090,1.000000
-7.526928,-5.372931,-3.021167,1.390178,-0.441960,-0.576129,-0.233756,3.000000
-6.526738,-5.370104,-3.020512,1.391205,-0.437922,-0.576977,-0.232586,3.000000
-5.526277,-5.366339,-3.020242,1.387852,-0.440783,-0.575026,-0.231912,31.000000
-4.526482,-5.362326,-3.020006,1.387395,-0.437876,-0.574760,-0.232628,77.000000
-3.528361,-5.363097,-3.021696,1.405126,0.552631,-0.490515,-0.236286,188.000000
-2.528191,-5.357893,-3.021794,1.397195,0.553762,-0.487658,-0.237399,94.000000
-1.528360,-5.355433,-3.021061,1.402415,0.558543,-0.489777,-0.236587,31.000000
-0.528089,-5.351339,-3.020886,1.398946,0.556814,-0.487874,-0.236560,30.000000
0.472713,-5.346858,-3.020891,1.391206,0.548646,-0.483555,-0.236011,52.000000
1.472656,-5.343161,-3.020538,1.390811,0.551815,-0.483507,-0.236145,54.000000
2.472502,-5.338907,-3.020369,1.389049,0.554377,-0.482779,-0.237003,47.000000
3.472445,-5.335209,-3.020016,1.388654,0.557546,-0.482732,-0.237138,45.000000
4.474186,-5.326646,-3.017745,1.368805,-0.427098,-0.566313,-0.234181,74.000000
5.474106,-5.322550,-3.017518,1.367074,-0.424405,-0.565695,-0.234748,178.000000
6.474245,-5.319965,-3.016795,1.369406,-0.420022,-0.567004,-0.233436,155.000000
7.473231,-5.316496,-3.016268,1.374997,-0.406121,-0.570550,-0.234977,95.000000
8.472938,-5.312527,-3.015934,1.374419,-0.398957,-0.571145,-0.235738,74.000000
9.472067,-5.309003,-3.015345,1.378044,-0.382491,-0.574751,-0.237003,38.000000
10.471987,-5.304909,-3.015117,1.376321,-0.379796,-0.574136,-0.237569,24.000000
11.471930,-5.301212,-3.014764,1.375926,-0.376627,-0.574088,-0.237703,18.000000
-11.527170,-5.392104,-2.039393,1.373983,-0.447068,-0.571922,-0.056873,12.000000
-10.527130,-5.388963,-2.038855,1.374956,-0.443290,-0.572554,-0.056284,3.000000
-9.528690,-5.389590,-2.040678,1.390963,0.541267,-0.486646,-0.059575,3.000000
-6.528908,-5.377702,-2.039870,1.387114,0.549824,-0.485364,-0.060843,6.000000
-5.528965,-5.374004,-2.039516,1.386720,0.552993,-0.485316,-0.060978,27.000000
-4.529203,-5.368875,-2.039629,1.382277,0.554537,-0.483396,-0.062846,99.000000
-3.528695,-5.365906,-2.039107,1.381589,0.552627,-0.482584,-0.061307,217.000000
-2.528617,-5.362843,-2.038540,1.382569,0.556468,-0.483267,-0.060574,130.000000
-1.528545,-5.358558,-2.038355,1.378940,0.558802,-0.482064,-0.061027,54.000000
-0.528362,-5.355064,-2.038035,1.378759,0.556513,-0.481050,-0.060616,35.000000
0.471243,-5.350607,-2.037833,1.376783,0.564532,-0.481289,-0.062019,57.000000
1.470520,-5.346108,-2.037561,1.375883,0.578289,-0.482900,-0.063971,52.000000
2.470463,-5.342411,-2.037207,1.375488,0.581459,-0.482852,-0.064106,63.000000
3.468496,-5.337993,-2.036653,1.380284,0.614265,-0.489617,-0.067991,47.000000
4.468148,-5.335186,-2.035873,1.383570,0.627049,-0.492727,-0.067646,76.000000
5.468091,-5.331489,-2.035519,1.383175,0.630218,-0.492679,-0.067780,136.000000
6.465317,-5.330200,-2.037741,1.397688,1.628571,-0.408359,-0.074930,95.000000
7.465153,-5.325229,-2.037794,1.393277,1.630247,-0.406548,-0.076508,51.000000
8.465325,-5.323759,-2.036724,1.399595,1.635992,-0.409510,-0.074043,32.000000
9.465712,-5.319420,-2.036732,1.395612,1.628346,-0.406200,-0.074157,20.000000
10.465090,-5.315411,-2.036327,1.396109,1.641248,-0.408167,-0.075468,29.000000
11.465047,-5.311394,-2.036070,1.394393,1.644006,-0.407604,-0.075889,19.000000
-11.531434,-5.399322,-1.058309,1.376183,0.577776,-0.489034,0.111232,7.000000
-10.531505,-5.395945,-1.057859,1.377109,0.581356,-0.489502,0.111385,6.000000
-9.529697,-5.389080,-1.055052,1.363222,-0.401238,-0.575595,0.116107,1.000000
-6.529793,-5.378146,-1.053933,1.362069,-0.391599,-0.575560,0.115995,5.000000
-5.530553,-5.374007,-1.053582,1.363151,-0.378748,-0.577600,0.114284,16.000000
-4.528644,-5.372128,-1.053175,1.362289,-0.408030,-0.571713,0.118988,54.000000
-3.527711,-5.368903,-1.052867,1.359295,-0.418883,-0.568474,0.120915,128.000000
-2.527460,-5.366555,-1.052056,1.361673,-0.414303,-0.569947,0.122663,81.000000
-1.527232,-5.361598,-1.052185,1.355578,-0.418444,-0.566585,0.121745,39.000000
-0.526487,-5.358783,-1.051584,1.353662,-0.420371,-0.565584,0.123868,35.000000
0.474152,-5.356953,-1.050689,1.356317,-0.420986,-0.566309,0.126742,55.000000
1.474004,-5.351273,-1.051059,1.350028,-0.424323,-0.562721,0.124451,49.000000
2.473508,-5.347736,-1.050615,1.352661,-0.416452,-0.564365,0.123719,44.000000
3.473623,-5.344752,-1.050019,1.353656,-0.412546,-0.565103,0.124598,49.000000
4.473759,-5.340023,-1.050058,1.348812,-0.414946,-0.562469,0.123758,68.000000
5.473411,-5.336802,-1.049497,1.351507,-0.406813,-0.564331,0.123606,139.000000
6.473662,-5.334453,-1.048686,1.353886,-0.402233,-0.565803,0.125354,137.000000
7.473266,-5.330551,-1.048437,1.355319,-0.399031,-0.566070,0.124379,83.000000
8.472622,-5.326696,-1.048111,1.357882,-0.391426,-0.567492,0.123065,56.000000
9.472171,-5.322548,-1.047790,1.357181,-0.381598,-0.568515,0.121885,57.000000
10.472361,-5.319723,-1.047134,1.358216,-0.377558,-0.569366,0.123056,33.000000
11.471786,-5.316093,-1.046698,1.360779,-0.368359,-0.571220,0.122112,20.000000
-11.527500,-5.406593,-0.071473,1.358767,-0.439126,-0.568785,0.302217,7.000000
-10.526849,-5.403708,-0.071062,1.358923,-0.447941,-0.566808,0.303963,2.000000
-9.526720,-5.400405,-0.070561,1.358606,-0.444444,-0.567034,0.304555,2.000000
-8.526851,-5.396550,-0.070267,1.358180,-0.441406,-0.566877,0.304131,3.000000
-7.527095,-5.392458,-0.070060,1.357708,-0.438565,-0.566555,0.303269,4.000000
-6.527040,-5.388997,-0.069619,1.357360,-0.435199,-0.566672,0.303571,3.000000
-5.527796,-5.383938,-0.069647,1.355883,-0.427621,-0.566657,0.300895,28.000000
-4.527853,-5.380241,-0.069294,1.355489,-0.424452,-0.566609,0.300760,72.000000
-3.527420,-5.377112,-0.068832,1.354761,-0.426496,-0.565684,0.302007,202.000000
-2.527193,-5.374366,-0.068146,1.355812,-0.422390,-0.566590,0.303324,139.000000
-1.529017,-5.374390,-0.070063,1.370269,0.567148,-0.481077,0.299054,38.000000
-0.528121,-5.370533,-0.069831,1.363858,0.561049,-0.477759,0.300408,37.000000
0.473718,-5.362525,-0.067377,1.345369,-0.422989,-0.562017,0.304088,52.000000
1.474152,-5.358428,-0.067180,1.340649,-0.424864,-0.559820,0.304411,83.000000
2.473946,-5.354415,-0.066945,1.340192,-0.421957,-0.559553,0.303695,42.000000
3.474031,-5.349927,-0.066916,1.336654,-0.424012,-0.557380,0.302996,60.000000
4.474122,-5.346546,-0.066445,1.336321,-0.420580,-0.557550,0.303443,78.000000
5.473464,-5.343449,-0.065915,1.342203,-0.413403,-0.559971,0.302803,162.000000
6.473519,-5.339989,-0.065474,1.341855,-0.410037,-0.560087,0.303104,144.000000
7.472468,-5.336440,-0.064976,1.347430,-0.396202,-0.563579,0.301417,99.000000
8.472336,-5.332585,-0.064681,1.347004,-0.393164,-0.563422,0.300993,64.000000
9.472364,-5.330201,-0.063939,1.351288,-0.389817,-0.565049,0.302255,40.000000
10.472382,-5.326662,-0.063527,1.350924,-0.386516,-0.565110,0.302411,30.000000
11.471649,-5.321999,-0.063430,1.350776,-0.378465,-0.565663,0.300167,15.000000
-11.527354,-5.413448,0.912126,1.350201,-0.448298,-0.564177,0.481721,14.000000
-10.527929,-5.409821,0.912563,1.352773,-0.439096,-0.566035,0.480779,5.000000
-9.528060,-5.405965,0.912858,1.352347,-0.436058,-0.565878,0.480354,1.000000
-8.529075,-5.403840,0.912060,1.359187,0.035029,-0.525202,0.477839,1.000000
-6.528291,-5.394396,0.913763,1.349810,-0.427092,-0.565109,0.479373,8.000000
-5.528418,-5.389505,0.913739,1.345423,-0.425348,-0.563356,0.477941,17.000000
-4.529844,-5.385831,0.914554,1.349180,-0.393447,-0.570033,0.475792,70.000000
-3.529607,-5.380738,0.914320,1.343136,-0.400516,-0.566021,0.474710,158.000000
-2.529381,-5.377554,0.914898,1.342189,-0.395571,-0.566444,0.475639,117.000000
-1.527930,-5.374260,0.915122,1.336236,-0.412455,-0.561302,0.478374,44.000000
-0.527500,-5.371637,0.915745,1.337477,-0.413875,-0.561183,0.480089,53.000000
0.473099,-5.367586,0.915849,1.332940,-0.421340,-0.557910,0.480666,61.000000
1.474006,-5.364883,0.916411,1.331177,-0.427393,-0.556157,0.483126,77.000000
2.473425,-5.360033,0.916466,1.329131,-0.419700,-0.556126,0.480996,64.000000
