0,1,23,1,0.2,0.2273,0.69,0.0896,4,0,2,1,11
0,1,0,1,0.2,0.2576,0.64,0,4,0,3,1,6
0,1,1,1,0.16,0.197,0.74,0.0896,4,0,3,1,6
0,1,2,1,0.16,0.197,0.74,0.0896,4,0,3,1,2
0,1,4,1,0.24,0.2273,0.48,0.2239,4,0,3,1,2
0,1,5,1,0.22,0.2273,0.47,0.1642,4,0,3,1,3
0,1,6,1,0.2,0.197,0.47,0.2239,4,0,3,1,33
0,1,7,1,0.18,0.1818,0.43,0.194,4,0,3,1,88
0,1,8,1,0.2,0.1818,0.4,0.2985,4,0,3,1,195
0,1,9,1,0.22,0.197,0.37,0.3284,4,0,3,1,115
0,1,10,1,0.22,0.197,0.37,0.3284,4,0,3,1,57
0,1,11,1,0.26,0.2273,0.33,0.3284,4,0,3,1,46
0,1,12,1,0.26,0.2273,0.33,0.3284,4,0,3,1,79
0,1,13,1,0.28,0.2576,0.3,0.2985,4,0,3,1,71
0,1,14,1,0.3,0.2879,0.28,0.194,4,0,3,1,62
0,1,15,1,0.3,0.2879,0.28,0.194,4,0,3,1,62
0,1,16,1,0.3,0.3182,0.28,0.0896,4,0,3,1,89
0,1,17,1,0.24,0.2273,0.38,0.194,4,0,3,1,190
0,1,18,1,0.24,0.2424,0.38,0.1343,4,0,3,1,169
0,1,19,1,0.24,0.2576,0.38,0.1045,4,0,3,1,132
0,1,20,1,0.22,0.2273,0.47,0.1642,4,0,3,1,89
0,1,21,1,0.2,0.197,0.51,0.194,4,0,3,1,43
0,1,22,1,0.18,0.197,0.55,0.1343,4,0,3,1,42
0,1,23,1,0.2,0.2576,0.47,0,4,0,3,1,19
0,1,0,1,0.18,0.2424,0.55,0,4,0,4,1,11
0,1,1,1,0.16,0.2273,0.64,0,4,0,4,1,4
0,1,2,1,0.16,0.2273,0.64,0,4,0,4,1,2
0,1,4,2,0.16,0.197,0.64,0.0896,4,0,4,1,1
0,1,5,2,0.14,0.1818,0.69,0.0896,4,0,4,1,4
0,1,6,2,0.14,0.1667,0.63,0.1045,4,0,4,1,36
0,1,7,2,0.16,0.2273,0.59,0,4,0,4,1,95
0,1,8,1,0.16,0.2273,0.59,0,4,0,4,1,219
0,1,9,2,0.18,0.2424,0.51,0,4,0,4,1,122
0,1,10,1,0.2,0.2576,0.47,0,4,0,4,1,45
0,1,11,1,0.22,0.2576,0.44,0.0896,4,0,4,1,59
0,1,12,1,0.26,0.2879,0.35,0,4,0,4,1,84
0,1,13,1,0.26,0.2727,0.35,0.1045,4,0,4,1,67
0,1,14,1,0.28,0.2727,0.36,0.1642,4,0,4,1,70
0,1,15,1,0.28,0.2727,0.36,0,4,0,4,1,62
0,1,16,1,0.26,0.2576,0.38,0.1642,4,0,4,1,86
0,1,17,1,0.22,0.2273,0.51,0.1642,4,0,4,1,172
0,1,18,1,0.22,0.2273,0.51,0.1343,4,0,4,1,163
0,1,19,1,0.22,0.2576,0.55,0.0896,4,0,4,1,112
0,1,20,1,0.2,0.2121,0.51,0.1642,4,0,4,1,69
0,1,21,2,0.22,0.2121,0.55,0.2239,4,0,4,1,48
0,1,22,2,0.22,0.2121,0.51,0.2836,4,0,4,1,52
0,1,23,2,0.2,0.197,0.59,0.194,4,0,4,1,23
0,1,0,2,0.2,0.197,0.64,0.194,4,0,5,1,17
0,1,1,2,0.2,0.197,0.69,0.2239,4,0,5,1,7
0,1,2,2,0.2,0.197,0.69,0.2239,4,0,5,1,1
0,1,4,2,0.2,0.2121,0.69,0.1343,4,0,5,1,1
0,1,5,3,0.22,0.2727,0.55,0,4,0,5,1,5
0,1,6,2,0.2,0.2576,0.69,0,4,0,5,1,34
0,1,7,1,0.2,0.2121,0.69,0.1343,4,0,5,1,84
0,1,8,1,0.2,0.197,0.51,0.2537,4,0,5,1,210
0,1,9,1,0.2,0.1818,0.47,0.2985,4,0,5,1,134
0,1,10,1,0.22,0.197,0.37,0.3284,4,0,5,1,63
0,1,11,2,0.2,0.197,0.4,0.2239,4,0,5,1,67
0,1,12,2,0.2,0.197,0.37,0.2537,4,0,5,1,59
0,1,13,2,0.2,0.1818,0.37,0.2836,4,0,5,1,73
0,1,14,2,0.2,0.197,0.4,0.2537,4,0,5,1,50
0,1,15,2,0.2,0.2121,0.37,0.1642,4,0,5,1,72
0,1,16,2,0.2,0.2121,0.37,0.1642,4,0,5,1,87
0,1,17,2,0.2,0.2576,0.37,0,4,0,5,1,187
0,1,18,1,0.2,0.2273,0.4,0.0896,4,0,5,1,123
0,1,19,1,0.16,0.197,0.55,0.0896,4,0,5,1,95
0,1,20,1,0.18,0.2121,0.47,0.1045,4,0,5,1,51
0,1,21,1,0.18,0.197,0.47,0.1343,4,0,5,1,39
0,1,22,2,0.18,0.197,0.43,0.1642,4,0,5,1,36
0,1,23,2,0.18,0.197,0.51,0.1642,4,0,5,1,15
0,1,0,2,0.18,0.197,0.51,0.1642,4,0,6,0,25
0,1,1,2,0.18,0.2121,0.55,0.0896,4,0,6,0,16
0,1,2,2,0.18,0.2424,0.55,0,4,0,6,0,16
0,1,3,3,0.18,0.197,0.55,0.1642,4,0,6,0,7
0,1,4,3,0.18,0.197,0.55,0.1642,4,0,6,0,1
0,1,5,2,0.16,0.1667,0.74,0.1642,4,0,6,0,5
0,1,6,2,0.16,0.1667,0.74,0.1642,4,0,6,0,2
0,1,7,2,0.16,0.1818,0.74,0.1045,4,0,6,0,9
0,1,8,3,0.16,0.1818,0.93,0.1045,4,0,6,0,15
0,1,9,3,0.16,0.1818,0.93,0.1045,4,0,6,0,20
0,1,10,2,0.18,0.197,0.8,0.1642,4,0,6,0,61
0,1,11,2,0.2,0.1818,0.69,0.3881,4,0,6,0,62
0,1,12,2,0.2,0.1818,0.59,0.3582,4,0,6,0,98
0,1,13,1,0.2,0.1818,0.44,0.3284,4,0,6,0,102
0,1,14,1,0.2,0.1667,0.32,0.4925,4,0,6,0,95
0,1,15,1,0.2,0.1667,0.32,0.4478,4,0,6,0,74
0,1,16,1,0.18,0.1364,0.29,0.4478,4,0,6,0,76
0,1,17,1,0.16,0.1212,0.37,0.5522,4,0,6,0,69
0,1,18,1,0.14,0.1212,0.39,0.2985,4,0,6,0,55
0,1,19,1,0.14,0.1212,0.36,0.2537,4,0,6,0,30
0,1,20,1,0.12,0.1212,0.36,0.2537,4,0,6,0,28
0,1,21,1,0.12,0.1061,0.39,0.3582,4,0,6,0,37
0,1,22,1,0.12,0.1061,0.36,0.3881,4,0,6,0,34
0,1,23,1,0.1,0.0606,0.39,0.4478,4,0,6,0,22
0,1,0,1,0.1,0.0758,0.42,0.3881,4,0,7,0,25
0,1,1,1,0.1,0.0606,0.42,0.4627,4,0,7,0,12
0,1,2,1,0.1,0.0606,0.46,0.4627,4,0,7,0,11
0,1,3,1,0.1,0.0758,0.46,0.4179,4,0,7,0,4
0,1,4,1,0.08,0.0909,0.53,0.194,4,0,7,0,1
0,1,5,1,0.08,0.0909,0.53,0.194,4,0,7,0,1
0,1,6,1,0.1,0.0909,0.49,0.2836,4,0,7,0,1
0,1,7,1,0.08,0.0909,0.53,0.194,4,0,7,0,6
0,1,8,1,0.1,0.0909,0.49,0.2836,4,0,7,0,10
0,1,9,1,0.12,0.0758,0.46,0.5224,4,0,7,0,19
0,1,10,1,0.14,0.1061,0.43,0.3881,4,0,7,0,49
0,1,11,1,0.16,0.1212,0.4,0.5224,4,0,7,0,49
0,1,12,1,0.18,0.1364,0.37,0.4478,4,0,7,0,83
0,1,13,1,0.2,0.1667,0.34,0.4478,4,0,7,0,75
0,1,14,1,0.22,0.1818,0.32,0.4627,4,0,7,0,72
0,1,15,1,0.22,0.197,0.35,0.3582,4,0,7,0,82
0,1,16,1,0.2,0.1667,0.34,0.4478,4,0,7,0,92
0,1,17,1,0.18,0.1515,0.37,0.3881,4,0,7,0,62
0,1,18,1,0.16,0.1364,0.4,0.3284,4,0,7,0,48
0,1,19,1,0.16,0.1364,0.43,0.3284,4,0,7,0,41
0,1,20,1,0.14,0.1212,0.46,0.2537,4,0,7,0,38
0,1,21,1,0.14,0.1061,0.46,0.4179,4,0,7,0,20
0,1,22,1,0.14,0.1212,0.46,0.2985,4,0,7,0,15
0,1,23,1,0.12,0.1364,0.5,0.194,4,0,7,0,6
0,1,0,1,0.12,0.1212,0.5,0.2836,4,0,1,1,5
0,1,1,1,0.12,0.1212,0.5,0.2836,4,0,1,1,1
0,1,2,1,0.12,0.1212,0.5,0.2239,4,0,1,1,3
0,1,3,1,0.12,0.1212,0.5,0.2239,4,0,1,1,1
0,1,4,1,0.1,0.1212,0.54,0.1343,4,0,1,1,3
0,1,5,1,0.1,0.1061,0.54,0.2537,4,0,1,1,3
0,1,6,1,0.12,0.1212,0.5,0.2836,4,0,1,1,31
0,1,7,1,0.12,0.1212,0.5,0.2239,4,0,1,1,77
0,1,8,2,0.12,0.1212,0.5,0.2836,4,0,1,1,188
0,1,9,2,0.197496361,0.1212,0.5,0.2537,4,0,1,1,94
0,1,10,2,0.14,0.1212,0.5,0.2985,4,0,1,1,31
0,1,11,2,0.16,0.1364,0.47,0.2836,4,0,1,1,30
0,1,12,2,0.2,0.1818,0.4,0.2836,4,0,1,1,52
0,1,13,2,0.2,0.1818,0.4,0.2836,4,0,1,1,54
0,1,14,2,0.2,0.197,0.4,0.2239,4,0,1,1,47
0,1,15,2,0.2,0.197,0.4,0.2239,4,0,1,1,45
0,1,16,1,0.2,0.2121,0.4,0.1343,4,0,1,1,74
0,1,17,1,0.2,0.2273,0.4,0.1045,4,0,1,1,178
0,1,18,1,0.2,0.197,0.4,0.2239,4,0,1,1,155
0,1,19,1,0.16,0.1667,0.47,0.1642,4,0,1,1,95
0,1,20,1,0.16,0.1667,0.5,0.1642,4,0,1,1,74
0,1,21,1,0.14,0.1364,0.59,0.194,4,0,1,1,38
0,1,22,1,0.14,0.1515,0.59,0.1642,4,0,1,1,24
0,1,23,1,0.14,0.1515,0.59,0.1642,4,0,1,1,18
0,1,0,1,0.14,0.1667,0.59,0.1045,4,0,2,1,12
0,1,1,1,0.14,0.1515,0.59,0.1642,4,0,2,1,3
0,1,2,2,0.16,0.1515,0.55,0.194,4,0,2,1,3
0,1,5,2,0.16,0.1818,0.55,0.1343,4,0,2,1,6
0,1,6,2,0.16,0.1818,0.55,0.1343,4,0,2,1,27
0,1,7,2,0.16,0.2273,0.55,0,4,0,2,1,99
0,1,8,2,0.18,0.2121,0.51,0.0896,4,0,2,1,217
0,1,9,2,0.18,0.197,0.51,0.1642,4,0,2,1,130
0,1,10,2,0.2,0.2121,0.51,0.1642,4,0,2,1,54
0,1,11,2,0.2,0.2121,0.47,0.1343,4,0,2,1,35
0,1,12,2,0.2,0.2273,0.51,0.1045,4,0,2,1,57
0,1,13,2,0.2,0.2273,0.59,0.0896,4,0,2,1,52
0,1,14,2,0.2,0.2273,0.59,0.0896,4,0,2,1,63
0,1,15,2,0.16,0.197,0.8,0.0896,4,0,2,1,47
0,1,16,2,0.16,0.1515,0.86,0.2239,4,0,2,1,76
0,1,17,2,0.16,0.1515,0.86,0.2239,4,0,2,1,136
0,1,18,3,0.16,0.1818,0.93,0.1045,4,0,2,1,95
0,1,19,3,0.16,0.2273,0.93,0,4,0,2,1,51
0,1,20,3,0.16,0.1515,0.93,0.194,4,0,2,1,32
0,1,21,3,0.16,0.197,0.86,0.0896,4,0,2,1,20
0,1,22,3,0.16,0.1818,0.93,0.1045,4,0,2,1,29
0,1,23,3,0.16,0.197,0.93,0.0896,4,0,2,1,19
0,1,0,2,0.16,0.197,0.86,0.0896,4,0,3,1,7
0,1,1,2,0.16,0.1818,0.86,0.1045,4,0,3,1,6
0,1,2,1,0.14,0.1515,0.86,0.1343,4,0,3,1,1
0,1,5,1,0.14,0.1515,0.86,0.1642,4,0,3,1,5
0,1,6,1,0.12,0.1515,0.93,0.1343,4,0,3,1,16
0,1,7,1,0.14,0.1515,0.69,0.1343,4,0,3,1,54
0,1,8,1,0.16,0.1667,0.59,0.1642,4,0,3,1,128
0,1,9,1,0.16,0.1364,0.59,0.3284,4,0,3,1,81
0,1,10,1,0.18,0.1818,0.55,0.2239,4,0,3,1,39
0,1,11,1,0.2,0.1818,0.51,0.3881,4,0,3,1,35
0,1,12,1,0.2,0.1515,0.47,0.5821,4,0,3,1,55
0,1,13,1,0.22,0.197,0.44,0.3582,4,0,3,1,49
0,1,14,1,0.2,0.1818,0.47,0.3284,4,0,3,1,44
0,1,15,1,0.2,0.1667,0.47,0.4179,4,0,3,1,49
0,1,16,1,0.22,0.197,0.44,0.3284,4,0,3,1,68
0,1,17,1,0.2,0.1818,0.47,0.3582,4,0,3,1,139
0,1,18,1,0.2,0.1515,0.47,0.5224,4,0,3,1,137
0,1,19,1,0.18,0.1515,0.47,0.4179,4,0,3,1,83
0,1,20,1,0.16,0.1364,0.5,0.3284,4,0,3,1,56
0,1,21,1,0.16,0.1364,0.55,0.3284,4,0,3,1,57
0,1,22,1,0.16,0.1212,0.55,0.4478,4,0,3,1,33
0,1,23,1,0.14,0.1061,0.59,0.4179,4,0,3,1,20
0,1,0,1,0.14,0.1212,0.59,0.2836,4,0,4,1,7
0,1,1,1,0.14,0.1212,0.5,0.2836,4,0,4,1,2
0,1,2,1,0.14,0.1212,0.5,0.3582,4,0,4,1,2
0,1,3,1,0.14,0.1212,0.5,0.3284,4,0,4,1,3
0,1,4,1,0.14,0.1212,0.5,0.2537,4,0,4,1,4
0,1,5,1,0.14,0.1212,0.5,0.2985,4,0,4,1,3
0,1,6,1,0.12,0.1515,0.54,0.1343,4,0,4,1,28
0,1,7,1,0.12,0.1515,0.54,0.1343,4,0,4,1,72
0,1,8,1,0.14,0.1364,0.5,0.194,4,0,4,1,202
0,1,9,1,0.14,0.1212,0.5,0.3284,4,0,4,1,139
0,1,10,2,0.16,0.1364,0.5,0.3582,4,0,4,1,38
0,1,11,2,0.2,0.1667,0.44,0.4478,4,0,4,1,37
0,1,12,1,0.2,0.1667,0.44,0.4179,4,0,4,1,52
0,1,13,1,0.22,0.197,0.41,0.4478,4,0,4,1,83
0,1,14,1,0.22,0.197,0.41,0.3881,4,0,4,1,42
0,1,15,1,0.24,0.2121,0.38,0.2985,4,0,4,1,60
0,1,16,1,0.24,0.2121,0.38,0.3582,4,0,4,1,78
0,1,17,1,0.2,0.1818,0.4,0.2836,4,0,4,1,162
0,1,18,1,0.2,0.1818,0.4,0.3284,4,0,4,1,144
0,1,19,1,0.16,0.1515,0.47,0.2537,4,0,4,1,99
0,1,20,1,0.16,0.1515,0.47,0.2239,4,0,4,1,64
0,1,21,1,0.14,0.1212,0.46,0.2985,4,0,4,1,40
0,1,22,1,0.14,0.1212,0.46,0.3284,4,0,4,1,30
0,1,23,1,0.12,0.1364,0.5,0.194,4,0,4,1,15
0,1,0,1,0.12,0.1364,0.5,0.194,4,0,5,1,14
0,1,1,1,0.1,0.1212,0.54,0.1642,4,0,5,1,5
0,1,2,1,0.1,0.1212,0.54,0.1343,4,0,5,1,1
0,1,3,1.4745269287,0.1,0.1364,0.54,0.1045,4,0,5,1,1
0,1,5,1,0.1,0.1364,0.54,0.0896,4,0,5,1,8
0,1,6,1,0.1,0.1818,0.54,0,4,0,5,1,17
0,1,7,1,0.1,0.1212,0.74,0.1642,4,0,5,1,70
0,1,8,1,0.12,0.1667,0.68,0,4,0,5,1,158
0,1,9,1,0.14,0.1515,0.69,0.1343,4,0,5,1,117
0,1,10,1,0.18,0.1818,0.55,0.194,4,0,5,1,44
0,1,11,1,0.18,0.1667,0.51,0.2836,4,0,5,1,53
0,1,12,1,0.2,0.197,0.44,0.2537,4,0,5,1,61
0,1,13,1,0.22,0.197,0.37,0.3881,4,0,5,1,77
0,1,14,1,0.22,0.2121,0.41,0.2836,4,0,5,1,64
0,1,15,1,0.24,0.2424,0.38,0.1642,4,0,5,1,68
0,1,16,1,0.22,0.2424,0.41,0.1045,4,0,5,1,90
0,1,17,1,0.22,0.2273,0.41,0.1642,4,0,5,1,159
0,1,18,1,0.2,0.2576,0.47,0,4,0,5,1,139
0,1,19,1,0.16,0.197,0.59,0.0896,4,0,5,1,92
0,1,20,1,0.18,0.2424,0.59,0,4,0,5,1,68
0,1,21,1,0.16,0.2273,0.69,0,4,0,5,1,52
0,1,22,2,0.16,0.2273,0.69,0,4,0,5,1,36
0,1,23,2,0.18,0.2424,0.55,0,4,0,5,1,27
0,1,0,1,0.18,0.2424,0.55,0,4,0,6,0,28
0,1,1,2,0.16,0.197,0.59,0.0896,4,0,6,0,20
0,1,2,2,0.16,0.197,0.59,0.0896,4,0,6,0,12
0,1,3,2,0.16,0.2273,0.59,0,4,0,6,0,8
0,1,4,2,0.16,0.2273,0.59,0,4,0,6,0,5
0,1,5,1,0.16,0.2273,0.59,0,4,0,6,0,1
0,1,6,1,0.14,0.1667,0.63,0.1045,4,0,6,0,3
0,1,7,1,0.14,0.2121,0.63,0,4,0,6,0,10
0,1,8,1,0.14,0.1515,0.63,0.1343,4,0,6,0,23
0,1,9,1,0.16,0.1818,0.64,0.1343,4,0,6,0,33
0,1,10,1,0.18,0.197,0.59,0.1642,4,0,6,0,59
0,1,11,1,0.2,0.197,0.55,0.2239,4,0,6,0,72
0,1,12,1,0.24,0.2273,0.48,0.2239,4,0,6,0,89
0,1,13,1,0.28,0.2576,0.38,0.2985,4,0,6,0,101
0,1,14,1,0.3,0.2879,0.39,0.2836,4,0,6,0,118
0,1,15,2,0.32,0.3182,0.36,0.194,4,0,6,0,129
0,1,16,2,0.34,0.3333,0.34,0.194,4,0,6,0,128
0,1,17,2,0.32,0.303,0.36,0.2836,4,0,6,0,83
0,1,18,2,0.3,0.2879,0.45,0.2537,4,0,6,0,84
0,1,19,2,0.32,0.303,0.39,0.2537,4,0,6,0,74
0,1,20,2,0.32,0.303,0.39,0.2537,4,0,6,0,41
0,1,21,2,0.32,0.303,0.39,0.2239,4,0,6,0,57
0,1,22,2,0.3,0.3182,0.42,0.1045,4,0,6,0,26
0,1,23,1,0.3,0.2879,0.45,0.2836,4,0,6,0,44
0,1,0,1,0.26,0.303,0.56,0,4,0,7,0,39
0,1,1,1,0.26,0.2727,0.56,0.1343,4,0,7,0,23
0,1,2,1,0.26,0.2879,0.56,0.0896,4,0,7,0,16
0,1,3,1,0.22,0.2727,0.69,0,4,0,7,0,15
0,1,4,1,0.26,0.2576,0.56,0.1642,4,0,7,0,1
0,1,5,2,0.26,0.2576,0.56,0.1642,4,0,7,0,2
0,1,6,2,0.26,0.2576,0.56,0.1642,4,0,7,0,1
0,1,7,2,0.24,0.2121,0.56,0.1973379913,4,0,7,0,3
0,1,8,1,0.22,0.2121,0.55,0.2836,4,0,7,0,18
0,1,9,1,0.22,0.2121,0.51,0.2537,4,0,7,0,32
0,1,10,1,0.22,0.2121,0.51,0.2836,4,0,7,0,79
0,1,11,1,0.24,0.2273,0.44,0.2537,4,0,7,0,93
0,1,12,1,0.24,0.2121,0.41,0.2836,4,0,7,0,104
0,1,13,1,0.26,0.2273,0.35,0.2985,4,0,7,0,118
0,1,14,1,0.28,0.2727,0.36,0.2537,4,0,7,0,91
0,1,15,1,0.26,0.2424,0.38,0.2537,4,0,7,0,113
0,1,16,1,0.24,0.2273,0.38,0.2239,4,0,7,0,99
0,1,17,1,0.22,0.2121,0.37,0.2537,4,0,7,0,105
0,1,18,1,0.2,0.2121,0.4,0.1642,4,0,7,0,67
0,1,19,1,0.18,0.197,0.47,0.1343,4,0,7,0,61
0,1,20,1,0.18,0.197,0.47,0.1642,4,0,7,0,57
0,1,21,1,0.18,0.197,0.51,0.1642,4,0,7,0,28
0,1,22,2,0.2,0.2121,0.49,0.1343,4,0,7,0,21
0,1,23,2,0.2,0.2273,0.4,0.1045,4,0,7,0,18
0,1,0,2,0.2,0.197,0.47,0.2239,4,1,1,0,17
0,1,1,2,0.2,0.197,0.44,0.194,4,1,1,0,16
0,1,2,2,0.18,0.1667,0.43,0.2537,4,1,1,0,8
0,1,3,2,0.18,0.1818,0.43,0.194,4,1,1,0,2
0,1,4,2,0.18,0.197,0.43,0.1343,4,1,1,0,3
0,1,5,2,0.18,0.197,0.43,0.1642,4,1,1,0,1
0,1,6,2,0.18,0.1818,0.43,0.194,4,1,1,0,5
0,1,7,2,0.16,0.1818,0.5,0.1343,4,1,1,0,13
0,1,8,2,0.16,0.1515,0.47,0.2239,4,1,1,0,33
0,1,9,2,0.16,0.1515,0.47,0.2239,4,1,1,0,47
0,1,10,2,0.16,0.1515,0.5,0.2537,4,1,1,0,57
0,1,11,2,0.16,0.1515,0.55,0.194,4,1,1,0,64
0,1,12,2,0.18,0.197,0.47,0.1343,4,1,1,0,80
0,1,13,2,0.18,0.197,0.47,0.1343,4,1,1,0,93
0,1,14,2,0.18,0.2121,0.43,0.1045,4,1,1,0,86
0,1,15,2,0.2,0.2121,0.47,0.1642,4,1,1,0,93
0,1,16,2,0.2,0.2121,0.47,0.1642,4,1,1,0,82
0,1,17,1,0.2,0.197,0.51,0.194,4,1,1,0,71
0,1,18,2,0.18,0.1667,0.55,0.2537,4,1,1,0,92
0,1,19,3,0.18,0.1818,0.59,0.194,4,1,1,0,60
0,1,20,3,0.16,0.1515,0.8,0.194,4,1,1,0,33
0,1,21,3,0.16,0.1515,0.8,0.194,4,1,1,0,27
